"country","year","value"
"Angola","2014",242
"Argentina","1961",78.63
"Argentina","1962",78.31
"Argentina","1963",79.08
"Argentina","1964",80.56
"Argentina","1965",82.66
"Argentina","1966",85.01
"Argentina","1967",86.23
"Argentina","1968",88.02
"Argentina","1969",89.76
"Argentina","1970",89.42
"Argentina","1971",89.9
"Argentina","1972",90.38
"Argentina","1973",90.44
"Argentina","1974",90.27
"Argentina","1975",90.17
"Argentina","1976",90.16
"Argentina","1977",90.27
"Argentina","1978",89.62
"Argentina","1979",89.76
"Argentina","1980",88.59
"Argentina","1981",87.52
"Argentina","1982",91.08
"Argentina","1983",92.84
"Argentina","1984",97.09
"Argentina","1985",97.66
"Argentina","1986",97.61
"Argentina","1987",100.27
"Argentina","1988",100.25
"Argentina","1989",99.34
"Argentina","1990",100.39
"Argentina","1991",100
"Argentina","1992",106.97
"Argentina","1993",110.74
"Argentina","1994",117.07
"Argentina","1995",117.53
"Argentina","1996",122.79
"Argentina","1997",123.73
"Argentina","1998",122.99
"Argentina","1999",123.93
"Argentina","2000",123.4
"Argentina","2001",126.34
"Argentina","2002",124.21
"Argentina","2003",130.88
"Argentina","2004",139.31
"Argentina","2005",136.87
"Argentina","2006",144
"Argentina","2007",153.71
"Argentina","2008",139.51
"Argentina","2009",134.59
"Argentina","2010",147.35
"Argentina","2011",152.46
"Argentina","2012",147.19
"Argentina","2013",149.14
"Argentina","2014",149.88
"Armenia","1961",NA
"Armenia","1962",NA
"Armenia","1963",NA
"Armenia","1964",NA
"Armenia","1965",79.49
"Armenia","1966",82.7
"Armenia","1967",84.75
"Armenia","1968",86.16
"Armenia","1969",88.67
"Armenia","1970",90.96
"Armenia","1971",92.61
"Armenia","1972",95.38
"Armenia","1973",97.57
"Armenia","1974",99.93
"Armenia","1975",101.12
"Armenia","1976",103.54
"Armenia","1977",105.62
"Armenia","1978",106.44
"Armenia","1979",107.65
"Armenia","1980",108.48
"Armenia","1981",109.37
"Armenia","1982",110.34
"Armenia","1983",114.55
"Armenia","1984",115.7
"Armenia","1985",117.17
"Armenia","1986",118.65
"Armenia","1987",116.38
"Armenia","1988",111.89
"Armenia","1989",104.37
"Armenia","1990",100.43
"Armenia","1991",100
"Armenia","1992",79.23
"Armenia","1993",73.06
"Armenia","1994",69.95
"Armenia","1995",71.12
"Armenia","1996",71.85
"Armenia","1997",69.94
"Armenia","1998",70.65
"Armenia","1999",68.95
"Armenia","2000",70.66
"Armenia","2001",69.74
"Armenia","2002",67.52
"Armenia","2003",65.49
"Armenia","2004",83.73
"Armenia","2005",83.89
"Armenia","2006",82.99
"Armenia","2007",87.85
"Armenia","2008",79.94
"Armenia","2009",80.01
"Armenia","2010",77.66
"Armenia","2011",78.93
"Armenia","2012",79.87
"Armenia","2013",82.54
"Armenia","2014",82.75
"Australia","1961",80.14
"Australia","1962",81.92
"Australia","1963",84.75
"Australia","1964",89.02
"Australia","1965",91.14
"Australia","1966",92.41
"Australia","1967",93.3
"Australia","1968",94.68
"Australia","1969",95.13
"Australia","1970",95.31
"Australia","1971",97.13
"Australia","1972",99.13
"Australia","1973",98.96
"Australia","1974",94.83
"Australia","1975",95.05
"Australia","1976",98.47
"Australia","1977",96.57
"Australia","1978",98.26
"Australia","1979",99.04
"Australia","1980",98.19
"Australia","1981",97.42
"Australia","1982",98.55
"Australia","1983",97.08
"Australia","1984",99.16
"Australia","1985",98.98
"Australia","1986",99.37
"Australia","1987",100.5
"Australia","1988",101.41
"Australia","1989",101.96
"Australia","1990",101.09
"Australia","1991",100
"Australia","1992",102.38
"Australia","1993",101.3
"Australia","1994",103.85
"Australia","1995",99.72
"Australia","1996",97.68
"Australia","1997",100.8
"Australia","1998",104.07
"Australia","1999",104.62
"Australia","2000",106.4
"Australia","2001",108.87
"Australia","2002",105.83
"Australia","2003",104.36
"Australia","2004",106.04
"Australia","2005",107.69
"Australia","2006",104.71
"Australia","2007",101.41
"Australia","2008",99.47
"Australia","2009",98.3
"Australia","2010",97.24
"Australia","2011",103.08
"Australia","2012",102.62
"Australia","2013",102.81
"Australia","2014",104.62
"Austria","1961",106.76
"Austria","1962",109.71
"Austria","1963",114.54
"Austria","1964",117.18
"Austria","1965",116.44
"Austria","1966",116.47
"Austria","1967",118.2
"Austria","1968",116.88
"Austria","1969",118.63
"Austria","1970",115.64
"Austria","1971",118.74
"Austria","1972",115.97
"Austria","1973",115.93
"Austria","1974",110.95
"Austria","1975",107.27
"Austria","1976",114.5
"Austria","1977",113.29
"Austria","1978",114.35
"Austria","1979",113.11
"Austria","1980",113.68
"Austria","1981",111.39
"Austria","1982",109.64
"Austria","1983",110.24
"Austria","1984",112.12
"Austria","1985",111.27
"Austria","1986",103.75
"Austria","1987",101.41
"Austria","1988",104.39
"Austria","1989",99.52
"Austria","1990",102.73
"Austria","1991",100
"Austria","1992",97.46
"Austria","1993",95.33
"Austria","1994",94.59
"Austria","1995",89.92
"Austria","1996",91.56
"Austria","1997",92.7
"Austria","1998",91.29
"Austria","1999",84.55
"Austria","2000",84.57
"Austria","2001",85.45
"Austria","2002",81.53
"Austria","2003",79.82
"Austria","2004",80.73
"Austria","2005",79.95
"Austria","2006",78.59
"Austria","2007",78.22
"Austria","2008",71.13
"Austria","2009",70.33
"Austria","2010",75.17
"Austria","2011",74.9
"Austria","2012",74.23
"Austria","2013",73.86
"Austria","2014",73.57
"Azerbaijan","1961",NA
"Azerbaijan","1962",NA
"Azerbaijan","1963",NA
"Azerbaijan","1964",NA
"Azerbaijan","1965",67.09
"Azerbaijan","1966",70.01
"Azerbaijan","1967",71.38
"Azerbaijan","1968",72.91
"Azerbaijan","1969",73.82
"Azerbaijan","1970",75.79
"Azerbaijan","1971",77.69
"Azerbaijan","1972",80.47
"Azerbaijan","1973",83.32
"Azerbaijan","1974",86.23
"Azerbaijan","1975",87.27
"Azerbaijan","1976",88.77
"Azerbaijan","1977",91.09
"Azerbaijan","1978",92.2
"Azerbaijan","1979",92.22
"Azerbaijan","1980",92.68
"Azerbaijan","1981",95.16
"Azerbaijan","1982",97.52
"Azerbaijan","1983",99.84
"Azerbaijan","1984",100.92
"Azerbaijan","1985",103.99
"Azerbaijan","1986",107.39
"Azerbaijan","1987",109.57
"Azerbaijan","1988",109.82
"Azerbaijan","1989",110.82
"Azerbaijan","1990",103.88
"Azerbaijan","1991",100
"Azerbaijan","1992",80.38
"Azerbaijan","1993",74.29
"Azerbaijan","1994",71.09
"Azerbaijan","1995",70.42
"Azerbaijan","1996",67.03
"Azerbaijan","1997",58.47
"Azerbaijan","1998",68.2
"Azerbaijan","1999",73.84
"Azerbaijan","2000",67.11
"Azerbaijan","2001",78.39
"Azerbaijan","2002",82.63
"Azerbaijan","2003",89.76
"Azerbaijan","2004",87.9
"Azerbaijan","2005",83.19
"Azerbaijan","2006",86.5
"Azerbaijan","2007",89.64
"Azerbaijan","2008",95.96
"Azerbaijan","2009",96.33
"Azerbaijan","2010",95.39
"Azerbaijan","2011",98.22
"Azerbaijan","2012",99.03
"Azerbaijan","2013",100.1
"Azerbaijan","2014",102.4
"Bahamas ","1961",70.99
"Bahamas ","1962",70.64
"Bahamas ","1963",71.68
"Bahamas ","1964",75.75
"Bahamas ","1965",75.8
"Bahamas ","1966",78.54
"Bahamas ","1967",77.24
"Bahamas ","1968",80.37
"Bahamas ","1969",77.69
"Bahamas ","1970",74.66
"Bahamas ","1971",75.93
"Bahamas ","1972",75.36
"Bahamas ","1973",84.63
"Bahamas ","1974",77.98
"Bahamas ","1975",72.8
"Bahamas ","1976",77.49
"Bahamas ","1977",83.2
"Bahamas ","1978",77.81
"Bahamas ","1979",73.8
"Bahamas ","1980",75.39
"Bahamas ","1981",81.78
"Bahamas ","1982",81.72
"Bahamas ","1983",82.12
"Bahamas ","1984",84.93
"Bahamas ","1985",90.54
"Bahamas ","1986",90.33
"Bahamas ","1987",90.53
"Bahamas ","1988",91.3
"Bahamas ","1989",103.76
"Bahamas ","1990",101.53
"Bahamas ","1991",100
"Bahamas ","1992",94.22
"Bahamas ","1993",92.44
"Bahamas ","1994",87.65
"Bahamas ","1995",107.86
"Bahamas ","1996",108.62
"Bahamas ","1997",113.09
"Bahamas ","1998",129.82
"Bahamas ","1999",110.04
"Bahamas ","2000",118.65
"Bahamas ","2001",116.53
"Bahamas ","2002",120.76
"Bahamas ","2003",113.61
"Bahamas ","2004",113.75
"Bahamas ","2005",108.81
"Bahamas ","2006",107.17
"Bahamas ","2007",110.16
"Bahamas ","2008",101.9
"Bahamas ","2009",130.34
"Bahamas ","2010",132.26
"Bahamas ","2011",128.81
"Bahamas ","2012",128.73
"Bahamas ","2013",129.54
"Bahamas ","2014",115.21
"Bahrain","1961",57.03
"Bahrain","1962",57.6
"Bahrain","1963",57.83
"Bahrain","1964",53.75
"Bahrain","1965",53.68
"Bahrain","1966",54.57
"Bahrain","1967",55.04
"Bahrain","1968",55.48
"Bahrain","1969",56.08
"Bahrain","1970",49.3
"Bahrain","1971",51.43
"Bahrain","1972",58.62
"Bahrain","1973",60.34
"Bahrain","1974",60.52
"Bahrain","1975",71.28
"Bahrain","1976",81.51
"Bahrain","1977",84.4
"Bahrain","1978",87.68
"Bahrain","1979",90.13
"Bahrain","1980",97.3
"Bahrain","1981",90.68
"Bahrain","1982",86.49
"Bahrain","1983",91.91
"Bahrain","1984",87.98
"Bahrain","1985",91.99
"Bahrain","1986",92.14
"Bahrain","1987",91.38
"Bahrain","1988",101.49
"Bahrain","1989",106.06
"Bahrain","1990",97.73
"Bahrain","1991",100
"Bahrain","1992",114.82
"Bahrain","1993",118.43
"Bahrain","1994",112.87
"Bahrain","1995",113.81
"Bahrain","1996",110.52
"Bahrain","1997",110.69
"Bahrain","1998",105.25
"Bahrain","1999",97.16
"Bahrain","2000",100.52
"Bahrain","2001",100.4
"Bahrain","2002",105
"Bahrain","2003",101.44
"Bahrain","2004",110.26
"Bahrain","2005",102.37
"Bahrain","2006",107.53
"Bahrain","2007",91.91
"Bahrain","2008",97.12
"Bahrain","2009",109.76
"Bahrain","2010",111.14
"Bahrain","2011",113.87
"Bahrain","2012",115.96
"Bahrain","2013",124.95
"Bahrain","2014",114.21
"Bangladesh","1961",53.84
"Bangladesh","1962",54.8
"Bangladesh","1963",56.64
"Bangladesh","1964",58.07
"Bangladesh","1965",58.72
"Bangladesh","1966",59.95
"Bangladesh","1967",61.65
"Bangladesh","1968",64.48
"Bangladesh","1969",66.53
"Bangladesh","1970",65.86
"Bangladesh","1971",65.16
"Bangladesh","1972",66.94
"Bangladesh","1973",67.66
"Bangladesh","1974",67.51
"Bangladesh","1975",70.4
"Bangladesh","1976",71.19
"Bangladesh","1977",72.62
"Bangladesh","1978",76.71
"Bangladesh","1979",78.46
"Bangladesh","1980",71.91
"Bangladesh","1981",72.92
"Bangladesh","1982",75.14
"Bangladesh","1983",77.99
"Bangladesh","1984",79.71
"Bangladesh","1985",81.53
"Bangladesh","1986",84.11
"Bangladesh","1987",87.34
"Bangladesh","1988",90.66
"Bangladesh","1989",94.98
"Bangladesh","1990",96.94
"Bangladesh","1991",100
"Bangladesh","1992",100.74
"Bangladesh","1993",102.17
"Bangladesh","1994",103.84
"Bangladesh","1995",107.92
"Bangladesh","1996",109.2
"Bangladesh","1997",110.11
"Bangladesh","1998",112.17
"Bangladesh","1999",115.95
"Bangladesh","2000",118.55
"Bangladesh","2001",121.32
"Bangladesh","2002",124.27
"Bangladesh","2003",127.41
"Bangladesh","2004",129.67
"Bangladesh","2005",131.5
"Bangladesh","2006",133.27
"Bangladesh","2007",135.5
"Bangladesh","2008",135.6
"Bangladesh","2009",137.8
"Bangladesh","2010",140.43
"Bangladesh","2011",141.42
"Bangladesh","2012",141.94
"Bangladesh","2013",144.05
"Bangladesh","2014",145.32
"Belarus","1961",NA
"Belarus","1962",NA
"Belarus","1963",NA
"Belarus","1964",NA
"Belarus","1965",69.29
"Belarus","1966",71.55
"Belarus","1967",75.9
"Belarus","1968",78.75
"Belarus","1969",81.64
"Belarus","1970",86.56
"Belarus","1971",87.38
"Belarus","1972",90.34
"Belarus","1973",92.31
"Belarus","1974",94.69
"Belarus","1975",95.04
"Belarus","1976",98.71
"Belarus","1977",101.12
"Belarus","1978",101.47
"Belarus","1979",101.44
"Belarus","1980",101.69
"Belarus","1981",102.88
"Belarus","1982",103.78
"Belarus","1983",104.94
"Belarus","1984",105.55
"Belarus","1985",108.83
"Belarus","1986",110.78
"Belarus","1987",109.33
"Belarus","1988",108.36
"Belarus","1989",107.92
"Belarus","1990",107.24
"Belarus","1991",100
"Belarus","1992",97.29
"Belarus","1993",88.36
"Belarus","1994",82.65
"Belarus","1995",78.34
"Belarus","1996",79.7
"Belarus","1997",77.29
"Belarus","1998",75.41
"Belarus","1999",69.25
"Belarus","2000",71.66
"Belarus","2001",69.24
"Belarus","2002",66.68
"Belarus","2003",64.47
"Belarus","2004",68.54
"Belarus","2005",67.53
"Belarus","2006",69.41
"Belarus","2007",70.79
"Belarus","2008",74.91
"Belarus","2009",74.23
"Belarus","2010",72.02
"Belarus","2011",72.96
"Belarus","2012",73.24
"Belarus","2013",71.8
"Belarus","2014",70.94
"Belgium-Luxembourg","1961",109.84
"Belgium-Luxembourg","1962",116.19
"Belgium-Luxembourg","1963",113.34
"Belgium-Luxembourg","1964",112.67
"Belgium-Luxembourg","1965",114.31
"Belgium-Luxembourg","1966",120.4
"Belgium-Luxembourg","1967",121.02
"Belgium-Luxembourg","1968",119.19
"Belgium-Luxembourg","1969",122.82
"Belgium-Luxembourg","1970",121.87
"Belgium-Luxembourg","1971",121.26
"Belgium-Luxembourg","1972",121.8
"Belgium-Luxembourg","1973",120.93
"Belgium-Luxembourg","1974",120.22
"Belgium-Luxembourg","1975",113.8
"Belgium-Luxembourg","1976",113.94
"Belgium-Luxembourg","1977",111.99
"Belgium-Luxembourg","1978",111.75
"Belgium-Luxembourg","1979",103.25
"Belgium-Luxembourg","1980",104.45
"Belgium-Luxembourg","1981",101.78
"Belgium-Luxembourg","1982",106.89
"Belgium-Luxembourg","1983",108.35
"Belgium-Luxembourg","1984",104.26
"Belgium-Luxembourg","1985",106.81
"Belgium-Luxembourg","1986",105.61
"Belgium-Luxembourg","1987",105.05
"Belgium-Luxembourg","1988",104.67
"Belgium-Luxembourg","1989",103.6
"Belgium-Luxembourg","1990",102.95
"Belgium-Luxembourg","1991",100
"Belgium-Luxembourg","1992",97.5
"Belgium-Luxembourg","1993",93.69
"Belgium-Luxembourg","1994",95.57
"Belgium-Luxembourg","1995",95.15
"Belgium-Luxembourg","1996",94.26
"Belgium-Luxembourg","1997",92.96
"Belgium-Luxembourg","1998",93.87
"Belgium-Luxembourg","1999",94.39
"Belgium-Luxembourg","2000",91.1
"Belgium-Luxembourg","2001",90.82
"Belgium-Luxembourg","2002",90.77
"Belgium-Luxembourg","2003",89.2
"Belgium-Luxembourg","2004",90.89
"Belgium-Luxembourg","2005",86.82
"Belgium-Luxembourg","2006",85.89
"Belgium-Luxembourg","2007",87.7
"Belgium-Luxembourg","2008",81.22
"Belgium-Luxembourg","2009",83.82
"Belgium-Luxembourg","2010",82.52
"Belgium-Luxembourg","2011",81.82
"Belgium-Luxembourg","2012",81.35
"Belgium-Luxembourg","2013",80.24
"Belgium-Luxembourg","2014",79.15
"Belize","1961",43.18
"Belize","1962",43.95
"Belize","1963",45.85
"Belize","1964",47.86
"Belize","1965",48.31
"Belize","1966",49.68
"Belize","1967",52.65
"Belize","1968",53.72
"Belize","1969",54.49
"Belize","1970",56.96
"Belize","1971",59.23
"Belize","1972",59.91
"Belize","1973",61.46
"Belize","1974",62.02
"Belize","1975",63.84
"Belize","1976",66.1
"Belize","1977",66.22
"Belize","1978",67.33
"Belize","1979",68.98
"Belize","1980",70.68
"Belize","1981",72.5
"Belize","1982",72.82
"Belize","1983",73.73
"Belize","1984",75.27
"Belize","1985",76.08
"Belize","1986",77.28
"Belize","1987",84.22
"Belize","1988",86.19
"Belize","1989",87.63
"Belize","1990",94.49
"Belize","1991",100
"Belize","1992",106.22
"Belize","1993",106.62
"Belize","1994",104.18
"Belize","1995",100.93
"Belize","1996",106.19
"Belize","1997",106.9
"Belize","1998",109.16
"Belize","1999",114.88
"Belize","2000",112.65
"Belize","2001",118.8
"Belize","2002",124.47
"Belize","2003",126.02
"Belize","2004",120.81
"Belize","2005",119.31
"Belize","2006",121.55
"Belize","2007",127.15
"Belize","2008",130.06
"Belize","2009",136.99
"Belize","2010",141.62
"Belize","2011",145.25
"Belize","2012",149.04
"Belize","2013",159.73
"Belize","2014",154.52
"Benin","1961",47.02
"Benin","1962",49.08
"Benin","1963",50.24
"Benin","1964",51.07
"Benin","1965",53.96
"Benin","1966",54.92
"Benin","1967",57.94
"Benin","1968",57.94
"Benin","1969",60.13
"Benin","1970",61.7
"Benin","1971",61.48
"Benin","1972",63.36
"Benin","1973",64.76
"Benin","1974",62.03
"Benin","1975",62.22
"Benin","1976",62.64
"Benin","1977",65.97
"Benin","1978",72.71
"Benin","1979",73.04
"Benin","1980",71.49
"Benin","1981",75.64
"Benin","1982",76.47
"Benin","1983",80.03
"Benin","1984",83.48
"Benin","1985",88.43
"Benin","1986",85.68
"Benin","1987",83.23
"Benin","1988",89.73
"Benin","1989",91.16
"Benin","1990",94.69
"Benin","1991",100
"Benin","1992",102.43
"Benin","1993",105.84
"Benin","1994",112
"Benin","1995",113.55
"Benin","1996",124.64
"Benin","1997",130.1
"Benin","1998",132.05
"Benin","1999",136.42
"Benin","2000",141.74
"Benin","2001",144.59
"Benin","2002",152.59
"Benin","2003",154.59
"Benin","2004",159.25
"Benin","2005",161.71
"Benin","2006",151.85
"Benin","2007",162.29
"Benin","2008",176.54
"Benin","2009",180.54
"Benin","2010",182.13
"Benin","2011",181.92
"Benin","2012",193.78
"Benin","2013",202.54
"Benin","2014",206.68
"Bhutan","1961",42.1
"Bhutan","1962",43.27
"Bhutan","1963",44.3
"Bhutan","1964",45.27
"Bhutan","1965",46.14
"Bhutan","1966",48.35
"Bhutan","1967",49.91
"Bhutan","1968",51.11
"Bhutan","1969",52.24
"Bhutan","1970",54.56
"Bhutan","1971",56.57
"Bhutan","1972",57.65
"Bhutan","1973",61.08
"Bhutan","1974",61.67
"Bhutan","1975",61.09
"Bhutan","1976",63.45
"Bhutan","1977",67.54
"Bhutan","1978",70.29
"Bhutan","1979",72.9
"Bhutan","1980",72.78
"Bhutan","1981",80.79
"Bhutan","1982",84.99
"Bhutan","1983",87.56
"Bhutan","1984",89.99
"Bhutan","1985",91.41
"Bhutan","1986",93.5
"Bhutan","1987",98.83
"Bhutan","1988",95.91
"Bhutan","1989",96.22
"Bhutan","1990",98.63
"Bhutan","1991",100
"Bhutan","1992",97.85
"Bhutan","1993",95.62
"Bhutan","1994",94.01
"Bhutan","1995",97.07
"Bhutan","1996",97.35
"Bhutan","1997",100.54
"Bhutan","1998",98.53
"Bhutan","1999",102.87
"Bhutan","2000",100.38
"Bhutan","2001",105.1
"Bhutan","2002",107.88
"Bhutan","2003",112.66
"Bhutan","2004",125.82
"Bhutan","2005",138.66
"Bhutan","2006",140.67
"Bhutan","2007",144.91
"Bhutan","2008",137.98
"Bhutan","2009",140.41
"Bhutan","2010",144.12
"Bhutan","2011",154.26
"Bhutan","2012",156.43
"Bhutan","2013",161.07
"Bhutan","2014",159.92
"Bolivia","1961",47.68
"Bolivia","1962",48.57
"Bolivia","1963",49.67
"Bolivia","1964",50.64
"Bolivia","1965",52.09
"Bolivia","1966",53.1
"Bolivia","1967",55.27
"Bolivia","1968",55.78
"Bolivia","1969",57.69
"Bolivia","1970",57.9
"Bolivia","1971",61.01
"Bolivia","1972",62.74
"Bolivia","1973",64.66
"Bolivia","1974",66.74
"Bolivia","1975",67.53
"Bolivia","1976",68.94
"Bolivia","1977",70.81
"Bolivia","1978",73.23
"Bolivia","1979",74.19
"Bolivia","1980",75.49
"Bolivia","1981",85.03
"Bolivia","1982",77.49
"Bolivia","1983",89.11
"Bolivia","1984",86.33
"Bolivia","1985",89.95
"Bolivia","1986",92.47
"Bolivia","1987",93.21
"Bolivia","1988",90.56
"Bolivia","1989",100.61
"Bolivia","1990",92.75
"Bolivia","1991",100
"Bolivia","1992",107.2
"Bolivia","1993",107.44
"Bolivia","1994",108.03
"Bolivia","1995",105.92
"Bolivia","1996",111.46
"Bolivia","1997",122.12
"Bolivia","1998",112.24
"Bolivia","1999",103.83
"Bolivia","2000",123.74
"Bolivia","2001",140.78
"Bolivia","2002",147.65
"Bolivia","2003",148.87
"Bolivia","2004",163.73
"Bolivia","2005",182.84
"Bolivia","2006",171.22
"Bolivia","2007",196.25
"Bolivia","2008",191.57
"Bolivia","2009",195.73
"Bolivia","2010",213.17
"Bolivia","2011",221.48
"Bolivia","2012",225.14
"Bolivia","2013",241.41
"Bolivia","2014",240.17
"Botswana","1961",71.04
"Botswana","1962",62.67
"Botswana","1963",63.53
"Botswana","1964",64.09
"Botswana","1965",61.1
"Botswana","1966",62.07
"Botswana","1967",73.32
"Botswana","1968",70.66
"Botswana","1969",79.37
"Botswana","1970",82.89
"Botswana","1971",87.57
"Botswana","1972",82.51
"Botswana","1973",86.91
"Botswana","1974",90.99
"Botswana","1975",93.78
"Botswana","1976",101.21
"Botswana","1977",104.99
"Botswana","1978",99.1
"Botswana","1979",93.01
"Botswana","1980",104.77
"Botswana","1981",107.73
"Botswana","1982",95.83
"Botswana","1983",94.83
"Botswana","1984",94.35
"Botswana","1985",98
"Botswana","1986",97.85
"Botswana","1987",97.49
"Botswana","1988",111.47
"Botswana","1989",114.14
"Botswana","1990",110.02
"Botswana","1991",100
"Botswana","1992",93.55
"Botswana","1993",94.54
"Botswana","1994",108.11
"Botswana","1995",108.15
"Botswana","1996",116.64
"Botswana","1997",111.19
"Botswana","1998",104.23
"Botswana","1999",113.36
"Botswana","2000",118.4
"Botswana","2001",103.76
"Botswana","2002",105.03
"Botswana","2003",96.55
"Botswana","2004",106.22
"Botswana","2005",106.56
"Botswana","2006",110.73
"Botswana","2007",102.4
"Botswana","2008",113.54
"Botswana","2009",121.26
"Botswana","2010",125.36
"Botswana","2011",125.95
"Botswana","2012",113.14
"Botswana","2013",111.87
"Botswana","2014",115.94
